_id,tid,ttype,tdescription
661a923aa9b8e3131b10fb76,428,global surveillance network,09-581-6180
661a923aa9b8e3131b10fb77,429,rogue agent,05-215-9840
661a923aa9b8e3131b10fb78,430,assassination contract,64-394-9029
661a923aa9b8e3131b10fb79,431,global surveillance network,02-538-8858
661a923aa9b8e3131b10fb7a,432,rogue ai,76-885-3998
661a923aa9b8e3131b10fb7b,433,human experimentation facility,28-265-9051
661a923aa9b8e3131b10fb7c,434,human experimentation facility,19-498-7291
661a923aa9b8e3131b10fb7d,435,radicalized movement,60-691-8434
661a923aa9b8e3131b10fb7e,436,extremist ideology,15-748-4061
661a923aa9b8e3131b10fb7f,437,rogue ai,98-453-8661
661a923ba9b8e3131b10fb80,438,kidnapper,22-172-7437
661a923ba9b8e3131b10fb81,439,global surveillance network,52-741-8770
661a923ba9b8e3131b10fb82,440,double agent,48-869-1882
661a923ba9b8e3131b10fb83,441,nuclear proliferator,62-525-8604
661a923ba9b8e3131b10fb84,442,rogue ai,90-496-2121
661a923ba9b8e3131b10fb85,443,cyber threat,48-157-5408
661a923ba9b8e3131b10fb86,444,assassination contract,41-691-2003
661a923ba9b8e3131b10fb87,445,nuclear proliferator,68-802-6791
661a923ba9b8e3131b10fb88,446,espionage network,78-515-7069
661a923ba9b8e3131b10fb89,447,double agent,89-291-7399
661a923ba9b8e3131b10fb8a,448,environmental threat,22-586-3346
661a923ba9b8e3131b10fb8b,449,double agent,84-625-4984
661a923ba9b8e3131b10fb8c,450,radicalized movement,20-168-9240
661a923ba9b8e3131b10fb8d,451,global surveillance network,59-161-0926
661a923ba9b8e3131b10fb8e,452,terrorist leader,87-587-6930
661a923ba9b8e3131b10fb8f,453,traitor,59-657-2497
661a923ba9b8e3131b10fb90,454,rogue agent,73-746-7425
661a923ba9b8e3131b10fb91,455,alien threat,00-030-3189
661a923ba9b8e3131b10fb92,456,traitor,56-831-5673
661a923ba9b8e3131b10fb93,457,criminal kingpin,57-048-0160
661a923ba9b8e3131b10fb94,458,arms dealer,63-258-5920
661a923ba9b8e3131b10fb95,459,radicalized movement,93-712-9976
661a923ba9b8e3131b10fb96,460,assassination contract,59-210-5625
661a923ba9b8e3131b10fb97,461,espionage network,24-367-9550
661a923ba9b8e3131b10fb98,462,double agent,92-283-3763
661a923ca9b8e3131b10fb99,463,human experimentation facility,86-685-8587
661a923ca9b8e3131b10fb9a,464,traitor,68-492-5584
661a923ca9b8e3131b10fb9b,465,infiltrated government agency,86-227-0327
661a923ca9b8e3131b10fb9c,466,criminal kingpin,52-806-4479
661a923ca9b8e3131b10fb9d,467,hostile nation,23-357-9543
661a923ca9b8e3131b10fb9e,468,biosecurity threat,05-730-4516
661a923ca9b8e3131b10fb9f,469,assassination contract,31-038-3988
661a923ca9b8e3131b10fba0,470,extremist ideology,07-277-7903
661a923ca9b8e3131b10fba1,471,alien threat,31-643-1691
661a923ca9b8e3131b10fba2,472,nuclear proliferator,13-637-0160
661a923ca9b8e3131b10fba3,473,human experimentation facility,28-120-9082
661a923ca9b8e3131b10fba4,474,radicalized movement,41-184-3761
661a923ca9b8e3131b10fba5,475,environmental threat,60-766-7559
661a923ca9b8e3131b10fba6,476,high-value individual,61-698-6749
661a923ca9b8e3131b10fba7,477,rogue ai,89-842-4034
661a923ca9b8e3131b10fba8,478,biosecurity threat,72-034-0626
661a923ca9b8e3131b10fba9,479,kidnapper,67-378-7803
661a923ca9b8e3131b10fbaa,480,extremist ideology,56-960-0484
661a923ca9b8e3131b10fbab,481,archeological anomaly,24-632-6836
661a923ca9b8e3131b10fbac,482,alien threat,64-321-6319
661a923ca9b8e3131b10fbad,483,biosecurity threat,76-951-1809
661a923ca9b8e3131b10fbae,484,arms dealer,83-751-9237
661a923ca9b8e3131b10fbaf,485,infiltrated government agency,21-561-8007
661a923ca9b8e3131b10fbb0,486,archeological anomaly,77-588-7354
661a923ca9b8e3131b10fbb1,487,corrupt corporation,44-631-7431
661a923da9b8e3131b10fbb2,488,arms dealer,36-358-1206
661a923da9b8e3131b10fbb3,489,radicalized movement,49-565-9901
661a923da9b8e3131b10fbb4,490,assassination contract,31-451-0118
661a923da9b8e3131b10fbb5,491,traitor,11-010-7912
661a923da9b8e3131b10fbb6,492,arms dealer,97-122-8112
661a923da9b8e3131b10fbb7,493,biosecurity threat,45-552-1282
661a923da9b8e3131b10fbb8,494,alien threat,13-282-1584
661a923da9b8e3131b10fbb9,495,high-value individual,03-633-3841
661a923da9b8e3131b10fbba,496,alien threat,40-126-4246
661a923da9b8e3131b10fbbb,497,rogue ai,58-402-0945
661a923da9b8e3131b10fbbc,498,radicalized movement,78-608-6853
661a923da9b8e3131b10fbbd,499,double agent,40-219-1331
661a923da9b8e3131b10fbbe,500,human experimentation facility,72-110-8512
661a923da9b8e3131b10fbbf,501,espionage network,62-071-7529
661a923da9b8e3131b10fbc0,502,rogue ai,37-254-8183
661a923da9b8e3131b10fbc1,503,corrupt corporation,22-856-3682
661a923da9b8e3131b10fbc2,504,espionage network,11-264-8944
661a923da9b8e3131b10fbc3,505,hostile nation,08-798-1876
661a923da9b8e3131b10fbc4,506,environmental threat,93-171-0880
661a923da9b8e3131b10fbc5,507,alien threat,14-802-5592
661a923da9b8e3131b10fbc6,508,alien threat,37-933-1455
661a923da9b8e3131b10fbc7,509,radicalized movement,45-610-8863
661a923da9b8e3131b10fbc8,510,extremist ideology,96-644-4008
661a923da9b8e3131b10fbc9,511,kidnapper,96-176-4616
661a923da9b8e3131b10fbca,512,assassination contract,30-191-4133
661a923da9b8e3131b10fbcb,513,human experimentation facility,13-784-3560
661a923ea9b8e3131b10fbcc,514,criminal kingpin,97-728-2430
661a923ea9b8e3131b10fbcd,515,espionage network,06-627-7140
661a923ea9b8e3131b10fbce,516,rogue ai,94-021-2540
661a923ea9b8e3131b10fbcf,517,terrorist leader,42-811-9684
661a923ea9b8e3131b10fbd0,518,assassination contract,84-477-6963
661a923ea9b8e3131b10fbd1,519,traitor,92-149-1029
661a923ea9b8e3131b10fbd2,520,assassination contract,52-225-3362
661a923ea9b8e3131b10fbd3,521,terrorist leader,62-764-7136
661a923ea9b8e3131b10fbd4,522,infiltrated government agency,39-131-4702
661a923ea9b8e3131b10fbd5,523,kidnapper,69-447-2134
661a923ea9b8e3131b10fbd6,524,double agent,35-600-9066
661a923ea9b8e3131b10fbd7,525,rogue agent,49-170-8183
661a923ea9b8e3131b10fbd8,526,high-value individual,77-050-7951
661a923ea9b8e3131b10fbd9,527,environmental threat,68-912-2672
661a923ea9b8e3131b10fbda,528,alien threat,71-958-4887
661a923ea9b8e3131b10fbdb,529,criminal kingpin,95-168-3979
661a923ea9b8e3131b10fbdc,530,double agent,05-341-0322
661a923ea9b8e3131b10fbdd,531,corrupt corporation,96-560-5918
661a923ea9b8e3131b10fbde,532,criminal kingpin,24-382-1619
661a923ea9b8e3131b10fbdf,533,double agent,87-756-4954
661a923ea9b8e3131b10fbe0,534,rogue agent,09-568-3478
661a923ea9b8e3131b10fbe1,535,infiltrated government agency,10-089-2416
661a923ea9b8e3131b10fbe2,536,terrorist leader,45-153-2302
661a923ea9b8e3131b10fbe3,537,alien threat,49-385-9855
661a923ea9b8e3131b10fbe4,538,espionage network,59-251-2142
661a923ea9b8e3131b10fbe5,539,human experimentation facility,39-536-7316
661a923fa9b8e3131b10fbe6,540,radicalized movement,32-418-0175
661a923fa9b8e3131b10fbe7,541,rogue agent,10-594-0348
661a923fa9b8e3131b10fbe8,542,scientific target,94-600-6195
661a923fa9b8e3131b10fbe9,543,corrupt corporation,86-933-7879
661a923fa9b8e3131b10fbea,544,kidnapper,33-875-5748
661a923fa9b8e3131b10fbeb,545,espionage network,99-819-5461
661a923fa9b8e3131b10fbec,546,rogue agent,32-395-3619
661a923fa9b8e3131b10fbed,547,criminal kingpin,74-056-5885
661a923fa9b8e3131b10fbee,548,archeological anomaly,83-317-9859
661a923fa9b8e3131b10fbef,549,infiltrated government agency,48-178-8594
661a923fa9b8e3131b10fbf0,550,criminal kingpin,17-666-2460
661a923fa9b8e3131b10fbf1,551,traitor,27-015-4335
661a923fa9b8e3131b10fbf2,552,cyber threat,60-803-0039
661a923fa9b8e3131b10fbf3,553,nuclear proliferator,34-352-9875
661a923fa9b8e3131b10fbf4,554,hostile nation,75-465-1374
661a923fa9b8e3131b10fbf5,555,traitor,87-916-0040
661a923fa9b8e3131b10fbf6,556,nuclear proliferator,18-925-5263
661a923fa9b8e3131b10fbf7,557,criminal kingpin,55-572-0949
661a923fa9b8e3131b10fbf8,558,global surveillance network,81-912-8866
661a923fa9b8e3131b10fbf9,559,rogue ai,62-953-4275
661a923fa9b8e3131b10fbfa,560,espionage network,61-689-3411
661a923fa9b8e3131b10fbfb,561,corrupt corporation,22-579-0533
661a923fa9b8e3131b10fbfc,562,arms dealer,94-880-2675
661a923fa9b8e3131b10fbfd,563,assassination contract,73-380-5872
661a923fa9b8e3131b10fbfe,564,corrupt corporation,23-030-3032
661a9240a9b8e3131b10fbff,565,rogue ai,97-686-7524
661a9240a9b8e3131b10fc00,566,global surveillance network,74-276-6734
661a9240a9b8e3131b10fc01,567,assassination contract,83-187-9626
661a9240a9b8e3131b10fc02,568,environmental threat,04-646-4377
661a9240a9b8e3131b10fc03,569,rogue agent,03-179-8995
661a9240a9b8e3131b10fc04,570,rogue ai,44-418-4827
661a9240a9b8e3131b10fc05,571,cyber threat,02-487-9603
661a9240a9b8e3131b10fc06,572,traitor,18-447-0011
661a9240a9b8e3131b10fc07,573,kidnapper,61-098-9198
661a9240a9b8e3131b10fc08,574,high-value individual,20-028-0624
661a9240a9b8e3131b10fc09,575,rogue agent,93-947-9117
661a9240a9b8e3131b10fc0a,576,rogue agent,44-955-3577
661a9240a9b8e3131b10fc0b,577,nuclear proliferator,62-053-3746
661a9240a9b8e3131b10fc0c,578,archeological anomaly,09-555-5625
661a9240a9b8e3131b10fc0d,579,kidnapper,81-992-1914
661a9240a9b8e3131b10fc0e,580,alien threat,44-687-9347
661a9240a9b8e3131b10fc0f,581,infiltrated government agency,91-780-5929
661a9240a9b8e3131b10fc10,582,cyber threat,28-187-4209
661a9240a9b8e3131b10fc11,583,terrorist leader,75-048-7991
661a9240a9b8e3131b10fc12,584,alien threat,50-488-6326
661a9240a9b8e3131b10fc13,585,nuclear proliferator,06-749-2581
661a9240a9b8e3131b10fc14,586,traitor,88-948-7032
661a9240a9b8e3131b10fc15,587,radicalized movement,68-246-0745
661a9240a9b8e3131b10fc16,588,infiltrated government agency,83-067-8433
661a9240a9b8e3131b10fc17,589,human experimentation facility,32-811-6980
661a9240a9b8e3131b10fc18,590,nuclear proliferator,48-743-3168
661a9241a9b8e3131b10fc19,591,corrupt corporation,08-439-4471
661a9241a9b8e3131b10fc1a,592,scientific target,14-382-5315
661a9241a9b8e3131b10fc1b,593,traitor,61-809-4981
661a9241a9b8e3131b10fc1c,594,criminal kingpin,15-382-4308
661a9241a9b8e3131b10fc1d,595,archeological anomaly,04-345-2285
661a9241a9b8e3131b10fc1e,596,rogue agent,79-467-8718
661a9241a9b8e3131b10fc1f,597,terrorist leader,92-802-7549
661a9241a9b8e3131b10fc20,598,scientific target,88-327-7052
661a9241a9b8e3131b10fc21,599,hostile nation,14-228-9347
661a9241a9b8e3131b10fc22,600,biosecurity threat,61-339-1071
661a9241a9b8e3131b10fc23,601,infiltrated government agency,52-870-7721
661a9241a9b8e3131b10fc24,602,criminal kingpin,84-799-7182
661a9241a9b8e3131b10fc25,603,biosecurity threat,96-827-1409
661a9241a9b8e3131b10fc26,604,double agent,23-124-5613
661a9241a9b8e3131b10fc27,605,corrupt corporation,82-744-8393
661a9241a9b8e3131b10fc28,606,espionage network,32-306-7267
661a9241a9b8e3131b10fc29,607,extremist ideology,69-062-4149
661a9241a9b8e3131b10fc2a,608,kidnapper,67-135-1599
661a9241a9b8e3131b10fc2b,609,cyber threat,79-479-5192
661a9241a9b8e3131b10fc2c,610,biosecurity threat,99-904-7811
661a9241a9b8e3131b10fc2d,611,cyber threat,99-676-1970
661a9241a9b8e3131b10fc2e,612,scientific target,33-821-5429
661a9241a9b8e3131b10fc2f,613,terrorist leader,78-305-2096
661a9241a9b8e3131b10fc30,614,human experimentation facility,67-143-8388
661a9241a9b8e3131b10fc31,615,terrorist leader,56-533-0180
661a9242a9b8e3131b10fc32,616,infiltrated government agency,05-214-5778
661a9242a9b8e3131b10fc33,617,terrorist leader,08-207-2876
661a9242a9b8e3131b10fc34,618,environmental threat,12-038-7544
661a9242a9b8e3131b10fc35,619,nuclear proliferator,47-856-1362
661a9242a9b8e3131b10fc36,620,biosecurity threat,14-161-4755
661a9242a9b8e3131b10fc37,621,environmental threat,66-869-1312
661a9242a9b8e3131b10fc38,622,extremist ideology,15-962-4728
661a9242a9b8e3131b10fc39,623,traitor,61-071-4495
661a9242a9b8e3131b10fc3a,624,nuclear proliferator,24-654-8092
661a9242a9b8e3131b10fc3b,625,human experimentation facility,82-332-5903
661a9242a9b8e3131b10fc3c,626,environmental threat,82-131-2122
661a9242a9b8e3131b10fc3d,627,arms dealer,42-275-3673
661a9242a9b8e3131b10fc3e,628,criminal kingpin,08-446-2806
661a9242a9b8e3131b10fc3f,629,espionage network,67-871-5099
661a9242a9b8e3131b10fc40,630,human experimentation facility,89-606-2160
661a9242a9b8e3131b10fc41,631,high-value individual,14-417-1979
661a9242a9b8e3131b10fc42,632,human experimentation facility,21-040-1799
661a9242a9b8e3131b10fc43,633,nuclear proliferator,33-263-7510
661a9242a9b8e3131b10fc44,634,terrorist leader,01-000-6344
661a9242a9b8e3131b10fc45,635,extremist ideology,49-011-2106
661a9242a9b8e3131b10fc46,636,infiltrated government agency,82-805-5710
661a9242a9b8e3131b10fc47,637,scientific target,57-771-0594
661a9242a9b8e3131b10fc48,638,kidnapper,04-346-6862
661a9242a9b8e3131b10fc49,639,nuclear proliferator,38-981-5434
661a9242a9b8e3131b10fc4a,640,traitor,00-900-8837
661a9242a9b8e3131b10fc4b,641,rogue agent,80-099-8124
661a9243a9b8e3131b10fc4c,642,traitor,10-312-9074
661a9243a9b8e3131b10fc4d,643,extremist ideology,09-810-8426
661a9243a9b8e3131b10fc4e,644,extremist ideology,32-899-5036
661a9243a9b8e3131b10fc4f,645,espionage network,68-134-4995
661a9243a9b8e3131b10fc50,646,terrorist leader,75-706-8105
661a9243a9b8e3131b10fc51,647,biosecurity threat,33-749-6377
661a9243a9b8e3131b10fc52,648,scientific target,35-019-3014
661a9243a9b8e3131b10fc53,649,alien threat,53-098-9670
661a9243a9b8e3131b10fc54,650,extremist ideology,13-912-5520
661a9243a9b8e3131b10fc55,651,terrorist leader,09-197-3107
661a9243a9b8e3131b10fc56,652,extremist ideology,46-722-7011
661a9243a9b8e3131b10fc57,653,hostile nation,14-676-2495
661a9243a9b8e3131b10fc58,654,criminal kingpin,32-026-4525
661a9243a9b8e3131b10fc59,655,rogue ai,97-771-7634
661a9243a9b8e3131b10fc5a,656,arms dealer,06-212-6911
661a9243a9b8e3131b10fc5b,657,biosecurity threat,76-911-9624
661a9243a9b8e3131b10fc5c,658,criminal kingpin,11-293-5806
661a9243a9b8e3131b10fc5d,659,human experimentation facility,26-126-8383
661a9243a9b8e3131b10fc5e,660,scientific target,94-525-1743
661a9243a9b8e3131b10fc5f,661,alien threat,95-727-4118
661a9243a9b8e3131b10fc60,662,environmental threat,58-899-0393
661a9243a9b8e3131b10fc61,663,nuclear proliferator,27-221-7032
661a9243a9b8e3131b10fc62,664,radicalized movement,43-032-1882
661a9243a9b8e3131b10fc63,665,environmental threat,73-920-6690
661a9243a9b8e3131b10fc64,666,hostile nation,46-993-9623
661a9243a9b8e3131b10fc65,667,assassination contract,69-686-1633
661a9244a9b8e3131b10fc66,668,alien threat,89-201-4650
661a9244a9b8e3131b10fc67,669,espionage network,43-753-0159
661a9244a9b8e3131b10fc68,670,corrupt corporation,76-912-9196
661a9244a9b8e3131b10fc69,671,double agent,29-532-7282
661a9244a9b8e3131b10fc6a,672,kidnapper,91-524-1741
661a9244a9b8e3131b10fc6b,673,hostile nation,83-703-4450
661a9244a9b8e3131b10fc6c,674,criminal kingpin,40-518-5154
661a9244a9b8e3131b10fc6d,675,infiltrated government agency,69-530-3883
661a9244a9b8e3131b10fc6e,676,kidnapper,08-006-3203
661a9244a9b8e3131b10fc6f,677,global surveillance network,09-523-8883
661a9244a9b8e3131b10fc70,678,traitor,81-587-7321
661a9244a9b8e3131b10fc71,679,arms dealer,43-682-8595
661a9244a9b8e3131b10fc72,680,nuclear proliferator,59-639-8144
661a9244a9b8e3131b10fc73,681,alien threat,82-008-1071
661a9244a9b8e3131b10fc74,682,cyber threat,22-482-9496
661a9244a9b8e3131b10fc75,683,high-value individual,24-770-7633
661a9244a9b8e3131b10fc76,684,scientific target,74-057-8143
661a9244a9b8e3131b10fc77,685,hostile nation,72-303-4662
661a9244a9b8e3131b10fc78,686,global surveillance network,51-601-8724
661a9244a9b8e3131b10fc79,687,assassination contract,17-336-5935
661a9244a9b8e3131b10fc7a,688,kidnapper,73-002-7131
661a9244a9b8e3131b10fc7b,689,nuclear proliferator,55-646-0462
661a9244a9b8e3131b10fc7c,690,assassination contract,67-378-5994
661a9244a9b8e3131b10fc7d,691,alien threat,12-426-6862
661a9244a9b8e3131b10fc7e,692,radicalized movement,35-927-2346
661a9245a9b8e3131b10fc7f,693,nuclear proliferator,30-401-1725
661a9245a9b8e3131b10fc80,694,rogue ai,71-905-1247
661a9245a9b8e3131b10fc81,695,espionage network,59-133-2321
661a9245a9b8e3131b10fc82,696,human experimentation facility,12-828-6540
661a9245a9b8e3131b10fc83,697,alien threat,02-713-7199
661a9245a9b8e3131b10fc84,698,espionage network,26-828-5113
661a9245a9b8e3131b10fc85,699,infiltrated government agency,25-916-3118
661a9245a9b8e3131b10fc86,700,human experimentation facility,92-587-8075
661a9245a9b8e3131b10fc87,701,arms dealer,29-940-0180
661a9245a9b8e3131b10fc88,702,assassination contract,12-286-8665
661a9245a9b8e3131b10fc89,703,human experimentation facility,36-976-8157
661a9245a9b8e3131b10fc8a,704,nuclear proliferator,00-345-3879
661a9245a9b8e3131b10fc8b,705,high-value individual,55-356-3307
661a9245a9b8e3131b10fc8c,706,criminal kingpin,81-783-6068
661a9245a9b8e3131b10fc8d,707,environmental threat,41-250-3783
661a9245a9b8e3131b10fc8e,708,human experimentation facility,57-177-3458
661a9245a9b8e3131b10fc8f,709,hostile nation,41-705-7855
661a9245a9b8e3131b10fc90,710,traitor,70-560-5819
661a9245a9b8e3131b10fc91,711,espionage network,81-093-7233
661a9245a9b8e3131b10fc92,712,infiltrated government agency,17-954-4121
661a9245a9b8e3131b10fc93,713,traitor,39-190-5467
661a9245a9b8e3131b10fc94,714,extremist ideology,16-242-5121
661a9245a9b8e3131b10fc95,715,archeological anomaly,55-683-8610
661a9245a9b8e3131b10fc96,716,rogue agent,05-512-3087
661a9245a9b8e3131b10fc97,717,terrorist leader,22-560-4048
661a9245a9b8e3131b10fc98,718,human experimentation facility,86-934-3856
661a9246a9b8e3131b10fc99,719,traitor,27-199-2636
661a9246a9b8e3131b10fc9a,720,kidnapper,69-505-7684
661a9246a9b8e3131b10fc9b,721,high-value individual,13-474-4404
661a9246a9b8e3131b10fc9c,722,global surveillance network,19-577-8696
661a9246a9b8e3131b10fc9d,723,criminal kingpin,27-412-0414
661a9246a9b8e3131b10fc9e,724,archeological anomaly,89-901-3631
661a9246a9b8e3131b10fc9f,725,double agent,27-839-2626
661a9246a9b8e3131b10fca0,726,environmental threat,42-811-4936
661a9246a9b8e3131b10fca1,727,cyber threat,40-990-0784
661a9246a9b8e3131b10fca2,728,alien threat,07-675-9909
661a9246a9b8e3131b10fca3,729,environmental threat,57-726-2928
661a9246a9b8e3131b10fca4,730,corrupt corporation,72-464-7238
661a9246a9b8e3131b10fca5,731,rogue agent,14-939-6428
661a9246a9b8e3131b10fca6,732,kidnapper,08-038-1558
661a9246a9b8e3131b10fca7,733,rogue ai,77-415-2686
661a9246a9b8e3131b10fca8,734,infiltrated government agency,80-475-2350
661a9246a9b8e3131b10fca9,735,high-value individual,31-640-3104
661a9246a9b8e3131b10fcaa,736,global surveillance network,92-073-8315
661a9246a9b8e3131b10fcab,737,arms dealer,13-864-1764
661a9246a9b8e3131b10fcac,738,scientific target,84-978-3538
661a9246a9b8e3131b10fcad,739,archeological anomaly,87-734-0953
661a9246a9b8e3131b10fcae,740,hostile nation,04-967-1530
661a9246a9b8e3131b10fcaf,741,radicalized movement,71-287-9763
661a9246a9b8e3131b10fcb0,742,rogue ai,76-771-6538
661a9246a9b8e3131b10fcb1,743,criminal kingpin,42-078-9349
661a9246a9b8e3131b10fcb2,744,criminal kingpin,93-987-2464
661a9247a9b8e3131b10fcb3,745,rogue ai,79-598-4351
661a9247a9b8e3131b10fcb4,746,traitor,31-159-8918
661a9247a9b8e3131b10fcb5,747,cyber threat,59-597-6123
661a9247a9b8e3131b10fcb6,748,human experimentation facility,85-538-2873
661a9247a9b8e3131b10fcb7,749,alien threat,98-324-1055
661a9247a9b8e3131b10fcb8,750,rogue ai,19-734-7391
661a9247a9b8e3131b10fcb9,751,nuclear proliferator,69-009-4007
661a9247a9b8e3131b10fcba,752,double agent,93-870-6462
661a9247a9b8e3131b10fcbb,753,double agent,85-286-9414
661a9247a9b8e3131b10fcbc,754,corrupt corporation,59-031-0007
661a9247a9b8e3131b10fcbd,755,archeological anomaly,35-667-8496
661a9247a9b8e3131b10fcbe,756,global surveillance network,09-455-8058
661a9247a9b8e3131b10fcbf,757,cyber threat,63-793-7769
661a9247a9b8e3131b10fcc0,758,nuclear proliferator,20-867-2238
661a9247a9b8e3131b10fcc1,759,assassination contract,91-915-4945
661a9247a9b8e3131b10fcc2,760,high-value individual,87-779-8971
661a9247a9b8e3131b10fcc3,761,assassination contract,88-193-7502
661a9247a9b8e3131b10fcc4,762,high-value individual,12-194-4035
661a9247a9b8e3131b10fcc5,763,traitor,30-800-2713
661a9247a9b8e3131b10fcc6,764,kidnapper,42-033-7918
661a9247a9b8e3131b10fcc7,765,assassination contract,50-282-7377
